DOB,AGE,DATE,population,Cumulative,Rank
3/18/1943,25857,1/1/2014,87504,6850607152,6850563399
3/17/1943,25858,1/1/2014,87491,6850694642,6850650897
3/16/1943,25859,1/1/2014,87477,6850782119,6850738381
3/15/1943,25860,1/1/2014,87463,6850869582,6850825850
3/14/1943,25861,1/1/2014,87449,6850957031,6850913306
3/13/1943,25862,1/1/2014,87435,6851044466,6851000748
3/12/1943,25863,1/1/2014,87421,6851131887,6851088177
3/11/1943,25864,1/1/2014,87407,6851219295,6851175591
3/10/1943,25865,1/1/2014,87394,6851306688,6851262992
3/9/1943,25866,1/1/2014,87380,6851394068,6851350378
3/8/1943,25867,1/1/2014,87366,6851481434,6851437751
3/7/1943,25868,1/1/2014,87352,6851568786,6851525110
3/6/1943,25869,1/1/2014,87338,6851656124,6851612455
3/5/1943,25870,1/1/2014,87324,6851743449,6851699787
3/4/1943,25871,1/1/2014,87311,6851830759,6851787104
3/3/1943,25872,1/1/2014,87297,6851918056,6851874408
3/2/1943,25873,1/1/2014,87283,6852005339,6851961698
3/1/1943,25874,1/1/2014,87269,6852092608,6852048974
2/28/1943,25875,1/1/2014,87255,6852179864,6852136236
2/27/1943,25876,1/1/2014,87241,6852267105,6852223484
2/26/1943,25877,1/1/2014,87228,6852354333,6852310719
2/25/1943,25878,1/1/2014,87214,6852441547,6852397940
2/24/1943,25879,1/1/2014,87200,6852528747,6852485147
2/23/1943,25880,1/1/2014,87186,6852615933,6852572340
2/22/1943,25881,1/1/2014,87172,6852703105,6852659519
2/21/1943,25882,1/1/2014,87159,6852790264,6852746685
2/20/1943,25883,1/1/2014,87145,6852877409,6852833836
2/19/1943,25884,1/1/2014,87131,6852964540,6852920974
2/18/1943,25885,1/1/2014,87117,6853051657,6853008098
2/17/1943,25886,1/1/2014,87103,6853138760,6853095209
2/16/1943,25887,1/1/2014,87090,6853225850,6853182305
2/15/1943,25888,1/1/2014,87076,6853312926,6853269388
2/14/1943,25889,1/1/2014,87062,6853399988,6853356457
2/13/1943,25890,1/1/2014,87048,6853487036,6853443512
2/12/1943,25891,1/1/2014,87034,6853574071,6853530553
2/11/1943,25892,1/1/2014,87021,6853661091,6853617581
2/10/1943,25893,1/1/2014,87007,6853748098,6853704595
2/9/1943,25894,1/1/2014,86993,6853835091,6853791595
2/8/1943,25895,1/1/2014,86979,6853922071,6853878581
2/7/1943,25896,1/1/2014,86966,6854009036,6853965553
2/6/1943,25897,1/1/2014,86952,6854095988,6854052512
2/5/1943,25898,1/1/2014,86938,6854182926,6854139457
2/4/1943,25899,1/1/2014,86924,6854269850,6854226388
2/3/1943,25900,1/1/2014,86910,6854356761,6854313306
2/2/1943,25901,1/1/2014,86897,6854443658,6854400209
2/1/1943,25902,1/1/2014,86883,6854530540,6854487099
1/31/1943,25903,1/1/2014,86869,6854617410,6854573975
1/30/1943,25904,1/1/2014,86855,6854704265,6854660837
1/29/1943,25905,1/1/2014,86842,6854791107,6854747686
1/28/1943,25906,1/1/2014,86828,6854877935,6854834521
1/27/1943,25907,1/1/2014,86814,6854964749,6854921342
1/26/1943,25908,1/1/2014,86800,6855051549,6855008149
1/25/1943,25909,1/1/2014,86787,6855138336,6855094943
1/24/1943,25910,1/1/2014,86773,6855225109,6855181723
1/23/1943,25911,1/1/2014,86759,6855311868,6855268489
1/22/1943,25912,1/1/2014,86745,6855398614,6855355241
1/21/1943,25913,1/1/2014,86732,6855485345,6855441980
1/20/1943,25914,1/1/2014,86718,6855572063,6855528704
1/19/1943,25915,1/1/2014,86704,6855658768,6855615416
1/18/1943,25916,1/1/2014,86691,6855745458,6855702113
1/17/1943,25917,1/1/2014,86677,6855832135,6855788797
1/16/1943,25918,1/1/2014,86663,6855918798,6855875467
1/15/1943,25919,1/1/2014,86649,6856005447,6855962123
1/14/1943,25920,1/1/2014,86636,6856092083,6856048765
1/13/1943,25921,1/1/2014,86622,6856178705,6856135394
1/12/1943,25922,1/1/2014,86608,6856265313,6856222009
1/11/1943,25923,1/1/2014,86594,6856351908,6856308610
1/10/1943,25924,1/1/2014,86581,6856438488,6856395198
1/9/1943,25925,1/1/2014,86567,6856525055,6856481772
1/8/1943,25926,1/1/2014,86553,6856611609,6856568332
1/7/1943,25927,1/1/2014,86540,6856698148,6856654879
1/6/1943,25928,1/1/2014,86526,6856784674,6856741411
1/5/1943,25929,1/1/2014,86512,6856871187,6856827930
1/4/1943,25930,1/1/2014,86499,6856957685,6856914436
1/3/1943,25931,1/1/2014,86485,6857044170,6857000927
1/2/1943,25932,1/1/2014,86471,6857130641,6857087405
1/1/1943,25933,1/1/2014,86457,6857217098,6857173870
12/31/1942,25934,1/1/2014,86444,6857303542,6857260320
12/30/1942,25935,1/1/2014,86430,6857389972,6857346757
12/29/1942,25936,1/1/2014,86416,6857476389,6857433180
12/28/1942,25937,1/1/2014,86403,6857562791,6857519590
12/27/1942,25938,1/1/2014,86389,6857649180,6857605986
12/26/1942,25939,1/1/2014,86375,6857735556,6857692368
12/25/1942,25940,1/1/2014,86362,6857821917,6857778736
12/24/1942,25941,1/1/2014,86348,6857908265,6857865091
12/23/1942,25942,1/1/2014,86334,6857994599,6857951432
12/22/1942,25943,1/1/2014,86321,6858080920,6858037760
12/21/1942,25944,1/1/2014,86307,6858167227,6858124073
12/20/1942,25945,1/1/2014,86293,6858253520,6858210374
12/19/1942,25946,1/1/2014,86280,6858339800,6858296660
12/18/1942,25947,1/1/2014,86266,6858426066,6858382933
12/17/1942,25948,1/1/2014,86252,6858512318,6858469192
12/16/1942,25949,1/1/2014,86239,6858598557,6858555437
12/15/1942,25950,1/1/2014,86225,6858684782,6858641669
12/14/1942,25951,1/1/2014,86211,6858770993,6858727887
12/13/1942,25952,1/1/2014,86198,6858857190,6858814092
12/12/1942,25953,1/1/2014,86184,6858943374,6858900282
12/11/1942,25954,1/1/2014,86170,6859029545,6858986460
12/10/1942,25955,1/1/2014,86157,6859115702,6859072623
12/9/1942,25956,1/1/2014,86143,6859201845,6859158773
12/8/1942,25957,1/1/2014,86129,6859287974,6859244909
12/7/1942,25958,1/1/2014,86116,6859374090,6859331032
12/6/1942,25959,1/1/2014,86102,6859460192,6859417141
12/5/1942,25960,1/1/2014,86088,6859546280,6859503236
12/4/1942,25961,1/1/2014,86075,6859632355,6859589318
12/3/1942,25962,1/1/2014,86061,6859718416,6859675386
12/2/1942,25963,1/1/2014,86048,6859804464,6859761440
12/1/1942,25964,1/1/2014,86034,6859890498,6859847481
11/30/1942,25965,1/1/2014,86020,6859976518,6859933508
11/29/1942,25966,1/1/2014,86007,6860062525,6860019522
11/28/1942,25967,1/1/2014,85993,6860148518,6860105522
11/27/1942,25968,1/1/2014,85979,6860234498,6860191508
11/26/1942,25969,1/1/2014,85966,6860320464,6860277481
11/25/1942,25970,1/1/2014,85952,6860406416,6860363440
11/24/1942,25971,1/1/2014,85939,6860492354,6860449385
11/23/1942,25972,1/1/2014,85925,6860578279,6860535317
11/22/1942,25973,1/1/2014,85911,6860664191,6860621235
11/21/1942,25974,1/1/2014,85898,6860750089,6860707140
11/20/1942,25975,1/1/2014,85884,6860835973,6860793031
11/19/1942,25976,1/1/2014,85871,6860921844,6860878908
11/18/1942,25977,1/1/2014,85857,6861007701,6860964772
11/17/1942,25978,1/1/2014,85843,6861093544,6861050622
11/16/1942,25979,1/1/2014,85830,6861179374,6861136459
11/15/1942,25980,1/1/2014,85816,6861265190,6861222282
11/14/1942,25981,1/1/2014,85803,6861350993,6861308091
11/13/1942,25982,1/1/2014,85789,6861436782,6861393887
11/12/1942,25983,1/1/2014,85775,6861522557,6861479669
11/11/1942,25984,1/1/2014,85762,6861608319,6861565438
11/10/1942,25985,1/1/2014,85748,6861694067,6861651193
11/9/1942,25986,1/1/2014,85735,6861779802,6861736935
11/8/1942,25987,1/1/2014,85721,6861865523,6861822663
11/7/1942,25988,1/1/2014,85708,6861951231,6861908377
11/6/1942,25989,1/1/2014,85694,6862036925,6861994078
11/5/1942,25990,1/1/2014,85680,6862122605,6862079765
11/4/1942,25991,1/1/2014,85667,6862208272,6862165439
11/3/1942,25992,1/1/2014,85653,6862293925,6862251099
11/2/1942,25993,1/1/2014,85640,6862379565,6862336745
11/1/1942,25994,1/1/2014,85626,6862465191,6862422378
10/31/1942,25995,1/1/2014,85613,6862550804,6862507997
10/30/1942,25996,1/1/2014,85599,6862636403,6862593603
10/29/1942,25997,1/1/2014,85585,6862721988,6862679195
10/28/1942,25998,1/1/2014,85572,6862807560,6862764774
10/27/1942,25999,1/1/2014,85558,6862893118,6862850339
10/26/1942,26000,1/1/2014,85545,6862978663,6862935891
10/25/1942,26001,1/1/2014,85531,6863064195,6863021429
10/24/1942,26002,1/1/2014,85518,6863149712,6863106953
10/23/1942,26003,1/1/2014,85504,6863235216,6863192464
10/22/1942,26004,1/1/2014,85491,6863320707,6863277962
10/21/1942,26005,1/1/2014,85477,6863406184,6863363446
10/20/1942,26006,1/1/2014,85464,6863491648,6863448916
10/19/1942,26007,1/1/2014,85450,6863577098,6863534373
10/18/1942,26008,1/1/2014,85436,6863662534,6863619816
10/17/1942,26009,1/1/2014,85423,6863747957,6863705246
10/16/1942,26010,1/1/2014,85409,6863833367,6863790662
10/15/1942,26011,1/1/2014,85396,6863918763,6863876065
10/14/1942,26012,1/1/2014,85382,6864004145,6863961454
10/13/1942,26013,1/1/2014,85369,6864089514,6864046829
10/12/1942,26014,1/1/2014,85355,6864174869,6864132192
10/11/1942,26015,1/1/2014,85342,6864260211,6864217540
10/10/1942,26016,1/1/2014,85328,6864345539,6864302875
10/9/1942,26017,1/1/2014,85315,6864430854,6864388197
10/8/1942,26018,1/1/2014,85301,6864516155,6864473505
10/7/1942,26019,1/1/2014,85288,6864601443,6864558799
10/6/1942,26020,1/1/2014,85274,6864686717,6864644080
10/5/1942,26021,1/1/2014,85261,6864771978,6864729348
10/4/1942,26022,1/1/2014,85247,6864857226,6864814602
10/3/1942,26023,1/1/2014,85234,6864942459,6864899842
10/2/1942,26024,1/1/2014,85220,6865027680,6864985069
10/1/1942,26025,1/1/2014,85207,6865112886,6865070283
9/30/1942,26026,1/1/2014,85193,6865198080,6865155483
9/29/1942,26027,1/1/2014,85180,6865283259,6865240669
9/28/1942,26028,1/1/2014,85166,6865368426,6865325842
9/27/1942,26029,1/1/2014,85153,6865453578,6865411002
9/26/1942,26030,1/1/2014,85139,6865538718,6865496148
9/25/1942,26031,1/1/2014,85126,6865623844,6865581281
9/24/1942,26032,1/1/2014,85112,6865708956,6865666400
9/23/1942,26033,1/1/2014,85099,6865794055,6865751505
9/22/1942,26034,1/1/2014,85085,6865879140,6865836598
9/21/1942,26035,1/1/2014,85072,6865964212,6865921676
9/20/1942,26036,1/1/2014,85058,6866049271,6866006741
9/19/1942,26037,1/1/2014,85045,6866134316,6866091793
9/18/1942,26038,1/1/2014,85032,6866219347,6866176831
9/17/1942,26039,1/1/2014,85018,6866304365,6866261856
9/16/1942,26040,1/1/2014,85005,6866389370,6866346867
9/15/1942,26041,1/1/2014,84991,6866474361,6866431865
9/14/1942,26042,1/1/2014,84978,6866559338,6866516850
9/13/1942,26043,1/1/2014,84964,6866644303,6866601821
9/12/1942,26044,1/1/2014,84951,6866729253,6866686778
9/11/1942,26045,1/1/2014,84937,6866814191,6866771722
9/10/1942,26046,1/1/2014,84924,6866899115,6866856653
9/9/1942,26047,1/1/2014,84910,6866984025,6866941570
9/8/1942,26048,1/1/2014,84897,6867068922,6867026473
9/7/1942,26049,1/1/2014,84883,6867153805,6867111364
9/6/1942,26050,1/1/2014,84870,6867238675,6867196240
9/5/1942,26051,1/1/2014,84857,6867323532,6867281104
9/4/1942,26052,1/1/2014,84843,6867408375,6867365954
9/3/1942,26053,1/1/2014,84830,6867493205,6867450790
9/2/1942,26054,1/1/2014,84816,6867578021,6867535613
9/1/1942,26055,1/1/2014,84803,6867662824,6867620423
8/31/1942,26056,1/1/2014,84789,6867747613,6867705219
8/30/1942,26057,1/1/2014,84776,6867832389,6867790001
8/29/1942,26058,1/1/2014,84763,6867917152,6867874771
8/28/1942,26059,1/1/2014,84749,6868001901,6867959527
8/27/1942,26060,1/1/2014,84736,6868086637,6868044269
8/26/1942,26061,1/1/2014,84722,6868171359,6868128998
8/25/1942,26062,1/1/2014,84709,6868256068,6868213714
8/24/1942,26063,1/1/2014,84695,6868340764,6868298416
8/23/1942,26064,1/1/2014,84682,6868425446,6868383105
8/22/1942,26065,1/1/2014,84669,6868510114,6868467780
8/21/1942,26066,1/1/2014,84655,6868594770,6868552442
8/20/1942,26067,1/1/2014,84642,6868679411,6868637091
8/19/1942,26068,1/1/2014,84628,6868764040,6868721726
8/18/1942,26069,1/1/2014,84615,6868848655,6868806347
8/17/1942,26070,1/1/2014,84602,6868933257,6868890956
8/16/1942,26071,1/1/2014,84588,6869017845,6868975551
8/15/1942,26072,1/1/2014,84575,6869102420,6869060132
8/14/1942,26073,1/1/2014,84561,6869186981,6869144700
8/13/1942,26074,1/1/2014,84548,6869271529,6869229255
8/12/1942,26075,1/1/2014,84535,6869356064,6869313797
8/11/1942,26076,1/1/2014,84521,6869440585,6869398324
8/10/1942,26077,1/1/2014,84508,6869525093,6869482839
8/9/1942,26078,1/1/2014,84495,6869609588,6869567340
8/8/1942,26079,1/1/2014,84481,6869694069,6869651828
8/7/1942,26080,1/1/2014,84468,6869778536,6869736303
8/6/1942,26081,1/1/2014,84454,6869862991,6869820764
8/5/1942,26082,1/1/2014,84441,6869947432,6869905211
8/4/1942,26083,1/1/2014,84428,6870031859,6869989646
8/3/1942,26084,1/1/2014,84414,6870116274,6870074067
8/2/1942,26085,1/1/2014,84401,6870200675,6870158474
8/1/1942,26086,1/1/2014,84388,6870285062,6870242868
7/31/1942,26087,1/1/2014,84374,6870369436,6870327249
7/30/1942,26088,1/1/2014,84361,6870453797,6870411617
7/29/1942,26089,1/1/2014,84347,6870538144,6870495971
7/28/1942,26090,1/1/2014,84334,6870622478,6870580311
7/27/1942,26091,1/1/2014,84321,6870706799,6870664639
7/26/1942,26092,1/1/2014,84307,6870791107,6870748953
7/25/1942,26093,1/1/2014,84294,6870875401,6870833254
7/24/1942,26094,1/1/2014,84281,6870959681,6870917541
7/23/1942,26095,1/1/2014,84267,6871043949,6871001815
7/22/1942,26096,1/1/2014,84254,6871128202,6871086075
7/21/1942,26097,1/1/2014,84241,6871212443,6871170323
7/20/1942,26098,1/1/2014,84227,6871296670,6871254557
7/19/1942,26099,1/1/2014,84216,6871380887,6871338778
7/18/1942,26100,1/1/2014,84205,6871465092,6871422989
7/17/1942,26101,1/1/2014,84194,6871549285,6871507188
7/16/1942,26102,1/1/2014,84183,6871633468,6871591377
7/15/1942,26103,1/1/2014,84172,6871717640,6871675554
7/14/1942,26104,1/1/2014,84160,6871801800,6871759720
7/13/1942,26105,1/1/2014,84149,6871885949,6871843875
7/12/1942,26106,1/1/2014,84138,6871970088,6871928019
7/11/1942,26107,1/1/2014,84127,6872054215,6872012151
7/10/1942,26108,1/1/2014,84116,6872138331,6872096273
7/9/1942,26109,1/1/2014,84105,6872222436,6872180383
7/8/1942,26110,1/1/2014,84094,6872306529,6872264482
7/7/1942,26111,1/1/2014,84083,6872390612,6872348570
7/6/1942,26112,1/1/2014,84071,6872474683,6872432648
7/5/1942,26113,1/1/2014,84060,6872558744,6872516713
7/4/1942,26114,1/1/2014,84049,6872642793,6872600768
7/3/1942,26115,1/1/2014,84038,6872726831,6872684812
7/2/1942,26116,1/1/2014,84027,6872810858,6872768844
7/1/1942,26117,1/1/2014,84016,6872894874,6872852866
6/30/1942,26118,1/1/2014,84005,6872978878,6872936876
6/29/1942,26119,1/1/2014,83994,6873062872,6873020875
6/28/1942,26120,1/1/2014,83983,6873146855,6873104863
6/27/1942,26121,1/1/2014,83971,6873230826,6873188840
6/26/1942,26122,1/1/2014,83960,6873314786,6873272806
6/25/1942,26123,1/1/2014,83949,6873398736,6873356761
6/24/1942,26124,1/1/2014,83938,6873482674,6873440705
6/23/1942,26125,1/1/2014,83927,6873566601,6873524637
6/22/1942,26126,1/1/2014,83916,6873650517,6873608559
6/21/1942,26127,1/1/2014,83905,6873734421,6873692469
6/20/1942,26128,1/1/2014,83894,6873818315,6873776368
6/19/1942,26129,1/1/2014,83883,6873902198,6873860256
6/18/1942,26130,1/1/2014,83872,6873986069,6873944133
6/17/1942,26131,1/1/2014,83860,6874069930,6874027999
6/16/1942,26132,1/1/2014,83849,6874153779,6874111854
6/15/1942,26133,1/1/2014,83838,6874237617,6874195698
6/14/1942,26134,1/1/2014,83827,6874321444,6874279531
6/13/1942,26135,1/1/2014,83816,6874405260,6874363352
6/12/1942,26136,1/1/2014,83805,6874489065,6874447163
6/11/1942,26137,1/1/2014,83794,6874572859,6874530962
6/10/1942,26138,1/1/2014,83783,6874656642,6874614751
6/9/1942,26139,1/1/2014,83772,6874740414,6874698528
6/8/1942,26140,1/1/2014,83761,6874824175,6874782294
6/7/1942,26141,1/1/2014,83750,6874907924,6874866049
6/6/1942,26142,1/1/2014,83738,6874991663,6874949793
6/5/1942,26143,1/1/2014,83727,6875075390,6875033526
6/4/1942,26144,1/1/2014,83716,6875159106,6875117248
6/3/1942,26145,1/1/2014,83705,6875242812,6875200959
6/2/1942,26146,1/1/2014,83694,6875326506,6875284659
6/1/1942,26147,1/1/2014,83683,6875410189,6875368347
5/31/1942,26148,1/1/2014,83672,6875493861,6875452025
5/30/1942,26149,1/1/2014,83661,6875577522,6875535692
5/29/1942,26150,1/1/2014,83650,6875661172,6875619347
5/28/1942,26151,1/1/2014,83639,6875744811,6875702991
5/27/1942,26152,1/1/2014,83628,6875828439,6875786625
5/26/1942,26153,1/1/2014,83617,6875912055,6875870247
5/25/1942,26154,1/1/2014,83606,6875995661,6875953858
5/24/1942,26155,1/1/2014,83595,6876079256,6876037458
5/23/1942,26156,1/1/2014,83584,6876162839,6876121047
5/22/1942,26157,1/1/2014,83573,6876246412,6876204625
5/21/1942,26158,1/1/2014,83561,6876329973,6876288192
5/20/1942,26159,1/1/2014,83550,6876413524,6876371748
5/19/1942,26160,1/1/2014,83539,6876497063,6876455293
5/18/1942,26161,1/1/2014,83528,6876580591,6876538827
5/17/1942,26162,1/1/2014,83517,6876664109,6876622350
5/16/1942,26163,1/1/2014,83506,6876747615,6876705862
5/15/1942,26164,1/1/2014,83495,6876831110,6876789362
5/14/1942,26165,1/1/2014,83484,6876914594,6876872852
5/13/1942,26166,1/1/2014,83473,6876998067,6876956331
5/12/1942,26167,1/1/2014,83462,6877081529,6877039798
5/11/1942,26168,1/1/2014,83451,6877164980,6877123255
5/10/1942,26169,1/1/2014,83440,6877248420,6877206700
5/9/1942,26170,1/1/2014,83429,6877331849,6877290135
5/8/1942,26171,1/1/2014,83418,6877415267,6877373558
5/7/1942,26172,1/1/2014,83407,6877498674,6877456970
5/6/1942,26173,1/1/2014,83396,6877582070,6877540372
5/5/1942,26174,1/1/2014,83385,6877665454,6877623762
5/4/1942,26175,1/1/2014,83374,6877748828,6877707141
5/3/1942,26176,1/1/2014,83363,6877832191,6877790510
5/2/1942,26177,1/1/2014,83352,6877915543,6877873867
5/1/1942,26178,1/1/2014,83341,6877998883,6877957213
4/30/1942,26179,1/1/2014,83330,6878082213,6878040548
4/29/1942,26180,1/1/2014,83319,6878165532,6878123872
4/28/1942,26181,1/1/2014,83308,6878248839,6878207185
4/27/1942,26182,1/1/2014,83297,6878332136,6878290488
4/26/1942,26183,1/1/2014,83286,6878415421,6878373779
4/25/1942,26184,1/1/2014,83275,6878498696,6878457059
4/24/1942,26185,1/1/2014,83264,6878581960,6878540328
4/23/1942,26186,1/1/2014,83253,6878665212,6878623586
4/22/1942,26187,1/1/2014,83242,6878748454,6878706833
4/21/1942,26188,1/1/2014,83231,6878831684,6878790069
4/20/1942,26189,1/1/2014,83220,6878914904,6878873294
4/19/1942,26190,1/1/2014,83209,6878998112,6878956508
4/18/1942,26191,1/1/2014,83198,6879081310,6879039711
4/17/1942,26192,1/1/2014,83186,6879164496,6879122903
4/16/1942,26193,1/1/2014,83175,6879247672,6879206084
4/15/1942,26194,1/1/2014,83164,6879330836,6879289254
4/14/1942,26195,1/1/2014,83153,6879413990,6879372413
4/13/1942,26196,1/1/2014,83142,6879497132,6879455561
4/12/1942,26197,1/1/2014,83131,6879580264,6879538698
4/11/1942,26198,1/1/2014,83121,6879663384,6879621824
4/10/1942,26199,1/1/2014,83110,6879746494,6879704939
4/9/1942,26200,1/1/2014,83099,6879829592,6879788043
4/8/1942,26201,1/1/2014,83088,6879912680,6879871136
4/7/1942,26202,1/1/2014,83077,6879995756,6879954218
4/6/1942,26203,1/1/2014,83066,6880078822,6880037289
4/5/1942,26204,1/1/2014,83055,6880161876,6880120349
4/4/1942,26205,1/1/2014,83044,6880244920,6880203398
4/3/1942,26206,1/1/2014,83033,6880327953,6880286436
4/2/1942,26207,1/1/2014,83022,6880410974,6880369463
4/1/1942,26208,1/1/2014,83011,6880493985,6880452479
3/31/1942,26209,1/1/2014,83000,6880576984,6880535485
3/30/1942,26210,1/1/2014,82989,6880659973,6880618479
3/29/1942,26211,1/1/2014,82978,6880742951,6880701462
3/28/1942,26212,1/1/2014,82967,6880825918,6880784434
3/27/1942,26213,1/1/2014,82956,6880908873,6880867395
3/26/1942,26214,1/1/2014,82945,6880991818,6880950346
3/25/1942,26215,1/1/2014,82934,6881074752,6881033285
3/24/1942,26216,1/1/2014,82923,6881157675,6881116213
3/23/1942,26217,1/1/2014,82912,6881240587,6881199131
3/22/1942,26218,1/1/2014,82901,6881323487,6881282037
3/21/1942,26219,1/1/2014,82890,6881406377,6881364932
3/20/1942,26220,1/1/2014,82879,6881489256,6881447817
3/19/1942,26221,1/1/2014,82868,6881572124,6881530690
3/18/1942,26222,1/1/2014,82857,6881654981,6881613553
3/17/1942,26223,1/1/2014,82846,6881737828,6881696404
3/16/1942,26224,1/1/2014,82835,6881820663,6881779245
3/15/1942,26225,1/1/2014,82824,6881903487,6881862075
3/14/1942,26226,1/1/2014,82813,6881986300,6881944893
3/13/1942,26227,1/1/2014,82802,6882069102,6882027701
3/12/1942,26228,1/1/2014,82791,6882151894,6882110498
3/11/1942,26229,1/1/2014,82780,6882234674,6882193284
3/10/1942,26230,1/1/2014,82769,6882317443,6882276059
3/9/1942,26231,1/1/2014,82758,6882400202,6882358823
3/8/1942,26232,1/1/2014,82748,6882482949,6882441576
3/7/1942,26233,1/1/2014,82737,6882565686,6882524318
3/6/1942,26234,1/1/2014,82726,6882648412,6882607049
3/5/1942,26235,1/1/2014,82715,6882731126,6882689769
3/4/1942,26236,1/1/2014,82704,6882813830,6882772478
3/3/1942,26237,1/1/2014,82693,6882896523,6882855176
3/2/1942,26238,1/1/2014,82682,6882979205,6882937864
3/1/1942,26239,1/1/2014,82671,6883061876,6883020540
2/28/1942,26240,1/1/2014,82660,6883144536,6883103206
2/27/1942,26241,1/1/2014,82649,6883227185,6883185860
2/26/1942,26242,1/1/2014,82638,6883309823,6883268504
2/25/1942,26243,1/1/2014,82627,6883392450,6883351137
2/24/1942,26244,1/1/2014,82616,6883475066,6883433758
2/23/1942,26245,1/1/2014,82605,6883557672,6883516369
2/22/1942,26246,1/1/2014,82594,6883640266,6883598969
2/21/1942,26247,1/1/2014,82584,6883722850,6883681558
2/20/1942,26248,1/1/2014,82573,6883805422,6883764136
2/19/1942,26249,1/1/2014,82562,6883887984,6883846703
2/18/1942,26250,1/1/2014,82551,6883970535,6883929259
2/17/1942,26251,1/1/2014,82540,6884053074,6884011805
2/16/1942,26252,1/1/2014,82529,6884135603,6884094339
2/15/1942,26253,1/1/2014,82518,6884218121,6884176862
2/14/1942,26254,1/1/2014,82507,6884300628,6884259375
2/13/1942,26255,1/1/2014,82496,6884383125,6884341877
2/12/1942,26256,1/1/2014,82485,6884465610,6884424367
2/11/1942,26257,1/1/2014,82474,6884548084,6884506847
2/10/1942,26258,1/1/2014,82463,6884630548,6884589316
2/9/1942,26259,1/1/2014,82453,6884713000,6884671774
2/8/1942,26260,1/1/2014,82442,6884795442,6884754221
2/7/1942,26261,1/1/2014,82431,6884877872,6884836657
2/6/1942,26262,1/1/2014,82420,6884960292,6884919082
2/5/1942,26263,1/1/2014,82409,6885042701,6885001497
2/4/1942,26264,1/1/2014,82398,6885125099,6885083900
2/3/1942,26265,1/1/2014,82387,6885207486,6885166293
2/2/1942,26266,1/1/2014,82376,6885289863,6885248674
2/1/1942,26267,1/1/2014,82365,6885372228,6885331045
1/31/1942,26268,1/1/2014,82354,6885454582,6885413405
1/30/1942,26269,1/1/2014,82344,6885536926,6885495754
1/29/1942,26270,1/1/2014,82333,6885619258,6885578092
1/28/1942,26271,1/1/2014,82322,6885701580,6885660419
1/27/1942,26272,1/1/2014,82311,6885783891,6885742736
1/26/1942,26273,1/1/2014,82300,6885866191,6885825041
1/25/1942,26274,1/1/2014,82289,6885948480,6885907336
1/24/1942,26275,1/1/2014,82278,6886030758,6885989619
1/23/1942,26276,1/1/2014,82267,6886113026,6886071892
1/22/1942,26277,1/1/2014,82256,6886195282,6886154154
1/21/1942,26278,1/1/2014,82246,6886277528,6886236405
1/20/1942,26279,1/1/2014,82235,6886359762,6886318645
1/19/1942,26280,1/1/2014,82224,6886441986,6886400874
1/18/1942,26281,1/1/2014,82213,6886524199,6886483093
1/17/1942,26282,1/1/2014,82202,6886606401,6886565300
1/16/1942,26283,1/1/2014,82191,6886688592,6886647497
1/15/1942,26284,1/1/2014,82180,6886770773,6886729683
1/14/1942,26285,1/1/2014,82169,6886852942,6886811857
1/13/1942,26286,1/1/2014,82159,6886935101,6886894021
1/12/1942,26287,1/1/2014,82148,6887017248,6886976175
1/11/1942,26288,1/1/2014,82137,6887099385,6887058317
1/10/1942,26289,1/1/2014,82126,6887181511,6887140448
1/9/1942,26290,1/1/2014,82115,6887263626,6887222569
1/8/1942,26291,1/1/2014,82104,6887345731,6887304678
1/7/1942,26292,1/1/2014,82093,6887427824,6887386777
1/6/1942,26293,1/1/2014,82083,6887509907,6887468865
1/5/1942,26294,1/1/2014,82072,6887591978,6887550942
1/4/1942,26295,1/1/2014,82061,6887674039,6887633009
1/3/1942,26296,1/1/2014,82050,6887756089,6887715064
1/2/1942,26297,1/1/2014,82039,6887838128,6887797109
1/1/1942,26298,1/1/2014,82028,6887920156,6887879142
12/31/1941,26299,1/1/2014,82017,6888002174,6887961165
12/30/1941,26300,1/1/2014,82007,6888084180,6888043177
12/29/1941,26301,1/1/2014,81996,6888166176,6888125178
12/28/1941,26302,1/1/2014,81985,6888248161,6888207169
12/27/1941,26303,1/1/2014,81974,6888330135,6888289148
12/26/1941,26304,1/1/2014,81963,6888412098,6888371117
12/25/1941,26305,1/1/2014,81952,6888494051,6888453074
12/24/1941,26306,1/1/2014,81942,6888575992,6888535021
12/23/1941,26307,1/1/2014,81931,6888657923,6888616957
12/22/1941,26308,1/1/2014,81920,6888739843,6888698883
12/21/1941,26309,1/1/2014,81909,6888821752,6888780797
12/20/1941,26310,1/1/2014,81898,6888903650,6888862701
12/19/1941,26311,1/1/2014,81887,6888985537,6888944593
12/18/1941,26312,1/1/2014,81877,6889067414,6889026475
12/17/1941,26313,1/1/2014,81866,6889149279,6889108347
12/16/1941,26314,1/1/2014,81855,6889231134,6889190207
12/15/1941,26315,1/1/2014,81844,6889312978,6889272056
12/14/1941,26316,1/1/2014,81833,6889394811,6889353895
12/13/1941,26317,1/1/2014,81822,6889476634,6889435723
12/12/1941,26318,1/1/2014,81812,6889558445,6889517540
12/11/1941,26319,1/1/2014,81801,6889640246,6889599346
12/10/1941,26320,1/1/2014,81790,6889722036,6889681141
12/9/1941,26321,1/1/2014,81779,6889803815,6889762926
